"","gutenberg_id","text","story"
"1090",1661,"""From what I have seen of the lady she seems indeed to be on a","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1091",1661,"very different level to your Majesty,"" said Holmes coldly. ""I am","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1092",1661,"sorry that I have not been able to bring your Majesty's business","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1093",1661,"to a more successful conclusion.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1094",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1095",1661,"""On the contrary, my dear sir,"" cried the King; ""nothing could be","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1096",1661,"more successful. I know that her word is inviolate. The","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1097",1661,"photograph is now as safe as if it were in the fire.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1098",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1099",1661,"""I am glad to hear your Majesty say so.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1100",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1101",1661,"""I am immensely indebted to you. Pray tell me in what way I can","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1102",1661,"reward you. This ring--"" He slipped an emerald snake ring from","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1103",1661,"his finger and held it out upon the palm of his hand.","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1104",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1105",1661,"""Your Majesty has something which I should value even more","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1106",1661,"highly,"" said Holmes.","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1107",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1108",1661,"""You have but to name it.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1109",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1110",1661,"""This photograph!""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1111",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1112",1661,"The King stared at him in amazement.","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1113",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1114",1661,"""Irene's photograph!"" he cried. ""Certainly, if you wish it.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1115",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1116",1661,"""I thank your Majesty. Then there is no more to be done in the","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1117",1661,"matter. I have the honour to wish you a very good-morning."" He","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1118",1661,"bowed, and, turning away without observing the hand which the","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1119",1661,"King had stretched out to him, he set off in my company for his","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1120",1661,"chambers.","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1121",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1122",1661,"And that was how a great scandal threatened to affect the kingdom","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1123",1661,"of Bohemia, and how the best plans of Mr. Sherlock Holmes were","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1124",1661,"beaten by a woman's wit. He used to make merry over the","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1125",1661,"cleverness of women, but I have not heard him do it of late. And","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1126",1661,"when he speaks of Irene Adler, or when he refers to her","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1127",1661,"photograph, it is always under the honourable title of the woman.","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1128",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1129",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1130",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"1131",1661,"ADVENTURE II. THE RED-HEADED LEAGUE","ADVENTURE II. THE RED-HEADED LEAGUE"
"1132",1661,"","ADVENTURE II. THE RED-HEADED LEAGUE"
"1133",1661,"I had called upon my friend, Mr. Sherlock Holmes, one day in the","ADVENTURE II. THE RED-HEADED LEAGUE"
"1134",1661,"autumn of last year and found him in deep conversation with a","ADVENTURE II. THE RED-HEADED LEAGUE"
"1135",1661,"very stout, florid-faced, elderly gentleman with fiery red hair.","ADVENTURE II. THE RED-HEADED LEAGUE"
"1136",1661,"With an apology for my intrusion, I was about to withdraw when","ADVENTURE II. THE RED-HEADED LEAGUE"
"1137",1661,"Holmes pulled me abruptly into the room and closed the door","ADVENTURE II. THE RED-HEADED LEAGUE"
"1138",1661,"behind me.","ADVENTURE II. THE RED-HEADED LEAGUE"
"1139",1661,"","ADVENTURE II. THE RED-HEADED LEAGUE"
"1140",1661,"""You could not possibly have come at a better time, my dear","ADVENTURE II. THE RED-HEADED LEAGUE"
"1141",1661,"Watson,"" he said cordially.","ADVENTURE II. THE RED-HEADED LEAGUE"
"1142",1661,"","ADVENTURE II. THE RED-HEADED LEAGUE"
"1143",1661,"""I was afraid that you were engaged.""","ADVENTURE II. THE RED-HEADED LEAGUE"
"1144",1661,"","ADVENTURE II. THE RED-HEADED LEAGUE"
"1145",1661,"""So I am. Very much so.""","ADVENTURE II. THE RED-HEADED LEAGUE"
"1146",1661,"","ADVENTURE II. THE RED-HEADED LEAGUE"
"1147",1661,"""Then I can wait in the next room.""","ADVENTURE II. THE RED-HEADED LEAGUE"
"1148",1661,"","ADVENTURE II. THE RED-HEADED LEAGUE"
"1149",1661,"""Not at all. This gentleman, Mr. Wilson, has been my partner and","ADVENTURE II. THE RED-HEADED LEAGUE"
"1150",1661,"helper in many of my most successful cases, and I have no","ADVENTURE II. THE RED-HEADED LEAGUE"
"1151",1661,"doubt that he will be of the utmost use to me in yours also.""","ADVENTURE II. THE RED-HEADED LEAGUE"
"1152",1661,"","ADVENTURE II. THE RED-HEADED LEAGUE"
"1153",1661,"The stout gentleman half rose from his chair and gave a bob of","ADVENTURE II. THE RED-HEADED LEAGUE"
"1154",1661,"greeting, with a quick little questioning glance from his small","ADVENTURE II. THE RED-HEADED LEAGUE"
"1155",1661,"fat-encircled eyes.","ADVENTURE II. THE RED-HEADED LEAGUE"
"1156",1661,"","ADVENTURE II. THE RED-HEADED LEAGUE"
"1157",1661,"""Try the settee,"" said Holmes, relapsing into his armchair and","ADVENTURE II. THE RED-HEADED LEAGUE"
"1158",1661,"putting his fingertips together, as was his custom when in","ADVENTURE II. THE RED-HEADED LEAGUE"
"1159",1661,"judicial moods. ""I know, my dear Watson, that you share my love","ADVENTURE II. THE RED-HEADED LEAGUE"
"1160",1661,"of all that is bizarre and outside the conventions and humdrum","ADVENTURE II. THE RED-HEADED LEAGUE"
"1161",1661,"routine of everyday life. You have shown your relish for it by","ADVENTURE II. THE RED-HEADED LEAGUE"
"1162",1661,"the enthusiasm which has prompted you to chronicle, and, if you","ADVENTURE II. THE RED-HEADED LEAGUE"
"1163",1661,"will excuse my saying so, somewhat to embellish so many of my own","ADVENTURE II. THE RED-HEADED LEAGUE"
"1164",1661,"little adventures.""","ADVENTURE II. THE RED-HEADED LEAGUE"
"1165",1661,"","ADVENTURE II. THE RED-HEADED LEAGUE"
"1166",1661,"""Your cases have indeed been of the greatest interest to me,"" I","ADVENTURE II. THE RED-HEADED LEAGUE"
"1167",1661,"observed.","ADVENTURE II. THE RED-HEADED LEAGUE"
"1168",1661,"","ADVENTURE II. THE RED-HEADED LEAGUE"
"1169",1661,"""You will remember that I remarked the other day, just before we","ADVENTURE II. THE RED-HEADED LEAGUE"
"1170",1661,"went into the very simple problem presented by Miss Mary","ADVENTURE II. THE RED-HEADED LEAGUE"
"1171",1661,"Sutherland, that for strange effects and extraordinary","ADVENTURE II. THE RED-HEADED LEAGUE"
"1172",1661,"combinations we must go to life itself, which is always far more","ADVENTURE II. THE RED-HEADED LEAGUE"
"1173",1661,"daring than any effort of the imagination.""","ADVENTURE II. THE RED-HEADED LEAGUE"
"1174",1661,"","ADVENTURE II. THE RED-HEADED LEAGUE"
"1175",1661,"""A proposition which I took the liberty of doubting.""","ADVENTURE II. THE RED-HEADED LEAGUE"
"1176",1661,"","ADVENTURE II. THE RED-HEADED LEAGUE"
"1177",1661,"""You did, Doctor, but none the less you must come round to my","ADVENTURE II. THE RED-HEADED LEAGUE"
"1178",1661,"view, for otherwise I shall keep on piling fact upon fact on you","ADVENTURE II. THE RED-HEADED LEAGUE"
"1179",1661,"until your reason breaks down under them and acknowledges me to","ADVENTURE II. THE RED-HEADED LEAGUE"
"1180",1661,"be right. Now, Mr. Jabez Wilson here has been good enough to call","ADVENTURE II. THE RED-HEADED LEAGUE"
"1181",1661,"upon me this morning, and to begin a narrative which promises to","ADVENTURE II. THE RED-HEADED LEAGUE"
"1182",1661,"be one of the most singular which I have listened to for some","ADVENTURE II. THE RED-HEADED LEAGUE"
"1183",1661,"time. You have heard me remark that the strangest and most unique","ADVENTURE II. THE RED-HEADED LEAGUE"
"1184",1661,"things are very often connected not with the larger but with the","ADVENTURE II. THE RED-HEADED LEAGUE"
"1185",1661,"smaller crimes, and occasionally, indeed, where there is room for","ADVENTURE II. THE RED-HEADED LEAGUE"
"1186",1661,"doubt whether any positive crime has been committed. As far as I","ADVENTURE II. THE RED-HEADED LEAGUE"
"1187",1661,"have heard it is impossible for me to say whether the present","ADVENTURE II. THE RED-HEADED LEAGUE"
"1188",1661,"case is an instance of crime or not, but the course of events is","ADVENTURE II. THE RED-HEADED LEAGUE"
"1189",1661,"certainly among the most singular that I have ever listened to.","ADVENTURE II. THE RED-HEADED LEAGUE"
"1190",1661,"Perhaps, Mr. Wilson, you would have the great kindness to","ADVENTURE II. THE RED-HEADED LEAGUE"
"1191",1661,"recommence your narrative. I ask you not merely because my friend","ADVENTURE II. THE RED-HEADED LEAGUE"
"1192",1661,"Dr. Watson has not heard the opening part but also because the","ADVENTURE II. THE RED-HEADED LEAGUE"
"1193",1661,"peculiar nature of the story makes me anxious to have every","ADVENTURE II. THE RED-HEADED LEAGUE"
"1194",1661,"possible detail from your lips. As a rule, when I have heard some","ADVENTURE II. THE RED-HEADED LEAGUE"
"1195",1661,"slight indication of the course of events, I am able to guide","ADVENTURE II. THE RED-HEADED LEAGUE"
"1196",1661,"myself by the thousands of other similar cases which occur to my","ADVENTURE II. THE RED-HEADED LEAGUE"
"1197",1661,"memory. In the present instance I am forced to admit that the","ADVENTURE II. THE RED-HEADED LEAGUE"
"1198",1661,"facts are, to the best of my belief, unique.""","ADVENTURE II. THE RED-HEADED LEAGUE"
"1199",1661,"","ADVENTURE II. THE RED-HEADED LEAGUE"
"1200",1661,"The portly client puffed out his chest with an appearance of some","ADVENTURE II. THE RED-HEADED LEAGUE"
"1201",1661,"little pride and pulled a dirty and wrinkled newspaper from the","ADVENTURE II. THE RED-HEADED LEAGUE"
"1202",1661,"inside pocket of his greatcoat. As he glanced down the","ADVENTURE II. THE RED-HEADED LEAGUE"
"1203",1661,"advertisement column, with his head thrust forward and the paper","ADVENTURE II. THE RED-HEADED LEAGUE"
"1204",1661,"flattened out upon his knee, I took a good look at the man and","ADVENTURE II. THE RED-HEADED LEAGUE"
"1205",1661,"endeavoured, after the fashion of my companion, to read the","ADVENTURE II. THE RED-HEADED LEAGUE"
"1206",1661,"indications which might be presented by his dress or appearance.","ADVENTURE II. THE RED-HEADED LEAGUE"
"1207",1661,"","ADVENTURE II. THE RED-HEADED LEAGUE"
"1208",1661,"I did not gain very much, however, by my inspection. Our visitor","ADVENTURE II. THE RED-HEADED LEAGUE"
"1209",1661,"bore every mark of being an average commonplace British","ADVENTURE II. THE RED-HEADED LEAGUE"
"1210",1661,"tradesman, obese, pompous, and slow. He wore rather baggy grey","ADVENTURE II. THE RED-HEADED LEAGUE"
"1211",1661,"shepherd's check trousers, a not over-clean black frock-coat,","ADVENTURE II. THE RED-HEADED LEAGUE"
"1212",1661,"unbuttoned in the front, and a drab waistcoat with a heavy brassy","ADVENTURE II. THE RED-HEADED LEAGUE"
"1213",1661,"Albert chain, and a square pierced bit of metal dangling down as","ADVENTURE II. THE RED-HEADED LEAGUE"
"1214",1661,"an ornament. A frayed top-hat and a faded brown overcoat with a","ADVENTURE II. THE RED-HEADED LEAGUE"
"1215",1661,"wrinkled velvet collar lay upon a chair beside him. Altogether,","ADVENTURE II. THE RED-HEADED LEAGUE"
"1216",1661,"look as I would, there was nothing remarkable about the man save","ADVENTURE II. THE RED-HEADED LEAGUE"
"1217",1661,"his blazing red head, and the expression of extreme chagrin and","ADVENTURE II. THE RED-HEADED LEAGUE"
"1218",1661,"discontent upon his features.","ADVENTURE II. THE RED-HEADED LEAGUE"
"1219",1661,"","ADVENTURE II. THE RED-HEADED LEAGUE"
"1220",1661,"Sherlock Holmes' quick eye took in my occupation, and he shook","ADVENTURE II. THE RED-HEADED LEAGUE"
"1221",1661,"his head with a smile as he noticed my questioning glances.","ADVENTURE II. THE RED-HEADED LEAGUE"
"1222",1661,"""Beyond the obvious facts that he has at some time done manual","ADVENTURE II. THE RED-HEADED LEAGUE"
"1223",1661,"labour, that he takes snuff, that he is a Freemason, that he has","ADVENTURE II. THE RED-HEADED LEAGUE"
"1224",1661,"been in China, and that he has done a considerable amount of","ADVENTURE II. THE RED-HEADED LEAGUE"
"1225",1661,"writing lately, I can deduce nothing else.""","ADVENTURE II. THE RED-HEADED LEAGUE"
"1226",1661,"","ADVENTURE II. THE RED-HEADED LEAGUE"
"1227",1661,"Mr. Jabez Wilson started up in his chair, with his forefinger","ADVENTURE II. THE RED-HEADED LEAGUE"
"1228",1661,"upon the paper, but his eyes upon my companion.","ADVENTURE II. THE RED-HEADED LEAGUE"
"1229",1661,"","ADVENTURE II. THE RED-HEADED LEAGUE"
"1230",1661,"""How, in the name of good-fortune, did you know all that, Mr.","ADVENTURE II. THE RED-HEADED LEAGUE"
"1231",1661,"Holmes?"" he asked. ""How did you know, for example, that I did","ADVENTURE II. THE RED-HEADED LEAGUE"
"1232",1661,"manual labour. It's as true as gospel, for I began as a ship's","ADVENTURE II. THE RED-HEADED LEAGUE"
"1233",1661,"carpenter.""","ADVENTURE II. THE RED-HEADED LEAGUE"
"1234",1661,"","ADVENTURE II. THE RED-HEADED LEAGUE"
"1235",1661,"""Your hands, my dear sir. Your right hand is quite a size larger","ADVENTURE II. THE RED-HEADED LEAGUE"
"1236",1661,"than your left. You have worked with it, and the muscles are more","ADVENTURE II. THE RED-HEADED LEAGUE"
"1237",1661,"developed.""","ADVENTURE II. THE RED-HEADED LEAGUE"
"1238",1661,"","ADVENTURE II. THE RED-HEADED LEAGUE"
"1239",1661,"""Well, the snuff, then, and the Freemasonry?""","ADVENTURE II. THE RED-HEADED LEAGUE"
"1240",1661,"","ADVENTURE II. THE RED-HEADED LEAGUE"
"1241",1661,"""I won't insult your intelligence by telling you how I read that,","ADVENTURE II. THE RED-HEADED LEAGUE"
"1242",1661,"especially as, rather against the strict rules of your order, you","ADVENTURE II. THE RED-HEADED LEAGUE"
"1243",1661,"use an arc-and-compass breastpin.""","ADVENTURE II. THE RED-HEADED LEAGUE"
"1244",1661,"","ADVENTURE II. THE RED-HEADED LEAGUE"
"1245",1661,"""Ah, of course, I forgot that. But the writing?""","ADVENTURE II. THE RED-HEADED LEAGUE"
"1246",1661,"","ADVENTURE II. THE RED-HEADED LEAGUE"
"1247",1661,"""What else can be indicated by that right cuff so very shiny for","ADVENTURE II. THE RED-HEADED LEAGUE"
"1248",1661,"five inches, and the left one with the smooth patch near the","ADVENTURE II. THE RED-HEADED LEAGUE"
"1249",1661,"elbow where you rest it upon the desk?""","ADVENTURE II. THE RED-HEADED LEAGUE"
"1250",1661,"","ADVENTURE II. THE RED-HEADED LEAGUE"
"1251",1661,"""Well, but China?""","ADVENTURE II. THE RED-HEADED LEAGUE"
"1252",1661,"","ADVENTURE II. THE RED-HEADED LEAGUE"
"1253",1661,"""The fish that you have tattooed immediately above your right","ADVENTURE II. THE RED-HEADED LEAGUE"
"1254",1661,"wrist could only have been done in China. I have made a small","ADVENTURE II. THE RED-HEADED LEAGUE"
"1255",1661,"study of tattoo marks and have even contributed to the literature","ADVENTURE II. THE RED-HEADED LEAGUE"
"1256",1661,"of the subject. That trick of staining the fishes' scales of a","ADVENTURE II. THE RED-HEADED LEAGUE"
"1257",1661,"delicate pink is quite peculiar to China. When, in addition, I","ADVENTURE II. THE RED-HEADED LEAGUE"
"1258",1661,"see a Chinese coin hanging from your watch-chain, the matter","ADVENTURE II. THE RED-HEADED LEAGUE"
"1259",1661,"becomes even more simple.""","ADVENTURE II. THE RED-HEADED LEAGUE"
"1260",1661,"","ADVENTURE II. THE RED-HEADED LEAGUE"
"1261",1661,"Mr. Jabez Wilson laughed heavily. ""Well, I never!"" said he. ""I","ADVENTURE II. THE RED-HEADED LEAGUE"
"1262",1661,"thought at first that you had done something clever, but I see","ADVENTURE II. THE RED-HEADED LEAGUE"
"1263",1661,"that there was nothing in it, after all.""","ADVENTURE II. THE RED-HEADED LEAGUE"
"1264",1661,"","ADVENTURE II. THE RED-HEADED LEAGUE"
"1265",1661,"""I begin to think, Watson,"" said Holmes, ""that I make a mistake","ADVENTURE II. THE RED-HEADED LEAGUE"
"1266",1661,"in explaining. 'Omne ignotum pro magnifico,' you know, and my","ADVENTURE II. THE RED-HEADED LEAGUE"
"1267",1661,"poor little reputation, such as it is, will suffer shipwreck if I","ADVENTURE II. THE RED-HEADED LEAGUE"
"1268",1661,"am so candid. Can you not find the advertisement, Mr. Wilson?""","ADVENTURE II. THE RED-HEADED LEAGUE"
"1269",1661,"","ADVENTURE II. THE RED-HEADED LEAGUE"
"1270",1661,"""Yes, I have got it now,"" he answered with his thick red finger","ADVENTURE II. THE RED-HEADED LEAGUE"
"1271",1661,"planted halfway down the column. ""Here it is. This is what began","ADVENTURE II. THE RED-HEADED LEAGUE"
"1272",1661,"it all. You just read it for yourself, sir.""","ADVENTURE II. THE RED-HEADED LEAGUE"
"1273",1661,"","ADVENTURE II. THE RED-HEADED LEAGUE"
"1274",1661,"I took the paper from him and read as follows:","ADVENTURE II. THE RED-HEADED LEAGUE"
"1275",1661,"","ADVENTURE II. THE RED-HEADED LEAGUE"
"1276",1661,"""TO THE RED-HEADED LEAGUE: On account of the bequest of the late","ADVENTURE II. THE RED-HEADED LEAGUE"
"1277",1661,"Ezekiah Hopkins, of Lebanon, Pennsylvania, U. S. A., there is now","ADVENTURE II. THE RED-HEADED LEAGUE"
"1278",1661,"another vacancy open which entitles a member of the League to a","ADVENTURE II. THE RED-HEADED LEAGUE"
"1279",1661,"salary of 4 pounds a week for purely nominal services. All","ADVENTURE II. THE RED-HEADED LEAGUE"
"1280",1661,"red-headed men who are sound in body and mind and above the age","ADVENTURE II. THE RED-HEADED LEAGUE"
"1281",1661,"of twenty-one years, are eligible. Apply in person on Monday, at","ADVENTURE II. THE RED-HEADED LEAGUE"
"1282",1661,"eleven o'clock, to Duncan Ross, at the offices of the League, 7","ADVENTURE II. THE RED-HEADED LEAGUE"
"1283",1661,"Pope's Court, Fleet Street.""","ADVENTURE II. THE RED-HEADED LEAGUE"
"1284",1661,"","ADVENTURE II. THE RED-HEADED LEAGUE"
"1285",1661,"""What on earth does this mean?"" I ejaculated after I had twice","ADVENTURE II. THE RED-HEADED LEAGUE"
"1286",1661,"read over the extraordinary announcement.","ADVENTURE II. THE RED-HEADED LEAGUE"
"1287",1661,"","ADVENTURE II. THE RED-HEADED LEAGUE"
"1288",1661,"Holmes chuckled and wriggled in his chair, as was his habit when","ADVENTURE II. THE RED-HEADED LEAGUE"
"1289",1661,"in high spirits. ""It is a little off the beaten track, isn't it?""","ADVENTURE II. THE RED-HEADED LEAGUE"
